,ISBN,UserID,Rating
39,7240198,5385,4.0
57,7240198,2817,5.0
60,7240198,6312,4.0
62,7240198,10663,4.0
63,7240198,13763,5.0
65,7240198,10985,3.0
72,7240198,10655,5.0
73,7240198,6985,3.0
78,7240198,124,4.0
79,7240198,12780,4.0
82,7240198,1190,5.0
87,7240198,11481,5.0
90,7240198,12726,4.0
97,7240198,8388,4.0
98,7240198,3620,5.0
104,7240198,8194,5.0
110,7240198,2644,4.0
111,7240198,1067,4.0
114,7240198,9795,1.0
116,7240198,13217,4.0
118,7240198,8572,5.0
120,7240198,12283,4.0
121,7240198,7427,4.0
127,7240198,6748,4.0
129,7240198,948,4.0
133,7240198,4268,4.0
137,7240198,1651,4.0
138,7240198,8576,2.0
139,7240198,5228,4.0
140,7240198,8184,5.0
142,7240198,8801,5.0
20,60845503,1103,3.0
21,60845503,2574,5.0
23,60845503,8151,4.0
26,60845503,10595,3.0
28,60845503,11668,5.0
38,60845503,6340,4.0
39,60845503,6363,5.0
57,60845503,8829,4.0
60,60845503,9185,2.0
62,60845503,2818,4.0
63,60845503,1870,4.0
65,60845503,5685,2.0
72,60845503,7923,4.0
73,60845503,7271,4.0
78,60845503,1372,5.0
79,60845503,6112,4.0
82,60845503,1338,5.0
87,60845503,3399,2.0
90,60845503,6761,4.0
97,60845503,13326,5.0
98,60845503,372,4.0
104,60845503,2167,5.0
110,60845503,6707,5.0
111,60845503,1259,4.0
114,60845503,11896,5.0
116,60845503,12,4.0
118,60845503,12461,5.0
120,60845503,2793,5.0
121,60845503,7173,4.0
127,60845503,4894,5.0
129,60845503,3248,2.0
133,60845503,1081,4.0
137,60845503,5494,4.0
138,60845503,13767,5.0
139,60845503,12254,4.0
140,60845503,6285,5.0
142,60845503,13011,3.0
155,60845503,6955,4.0
159,60845503,11903,4.0
162,60845503,4667,1.0
164,60845503,10333,3.0
170,60845503,7295,4.0
180,60845503,2982,4.0
186,60845503,3588,5.0
187,60845503,9362,5.0
190,60845503,1196,3.0
195,60845503,11095,5.0
196,60845503,3530,3.0
198,60845503,1026,5.0
199,60845503,4935,4.0
205,60845503,11381,5.0
212,60845503,1129,2.0
219,60845503,13653,4.0
221,60845503,13682,5.0
223,60845503,4446,5.0
229,60845503,6024,4.0
230,60845503,3920,5.0
232,60845503,12196,4.0
234,60845503,13186,2.0
235,60845503,11547,5.0
238,60845503,6041,5.0
245,60845503,11409,1.0
251,60845503,1147,3.0
254,60845503,960,4.0
256,60845503,13813,5.0
258,60845503,7867,5.0
262,60845503,1273,3.0
270,60845503,2065,3.0
271,60845503,9859,5.0
272,60845503,11350,4.0
273,60845503,1904,5.0
276,60845503,13378,4.0
277,60845503,2088,3.0
281,60845503,6072,5.0
282,60845503,3028,4.0
20,192861980,7529,4.0
21,192861980,10,5.0
23,192861980,6533,4.0
26,192861980,3499,1.0
28,192861980,3297,3.0
38,192861980,1417,2.0
39,192861980,5632,3.0
57,192861980,12969,3.0
60,192861980,1073,2.0
62,192861980,46,4.0
63,192861980,12378,3.0
65,192861980,11,3.0
72,192861980,6543,3.0
73,192861980,6124,3.0
78,192861980,4821,3.0
79,192861980,3274,4.0
82,192861980,11599,3.0
87,192861980,4424,3.0
90,192861980,7936,1.0
97,192861980,4890,5.0
98,192861980,6303,4.0
104,192861980,6049,4.0
110,192861980,1399,5.0
111,192861980,7037,4.0
114,192861980,2001,2.0
116,192861980,1457,3.0
118,192861980,7955,3.0
120,192861980,2596,4.0
121,192861980,12533,3.0
127,192861980,5413,2.0
129,192861980,1885,4.0
133,192861980,5252,2.0
137,192861980,10332,2.0
138,192861980,11162,5.0
139,192861980,7565,3.0
140,192861980,11831,4.0
142,192861980,1310,3.0
155,192861980,13469,2.0
159,192861980,8947,4.0
162,192861980,13292,4.0
164,192861980,7408,5.0
170,192861980,11128,4.0
20,399184414,6694,3.0
21,399184414,4989,4.0
23,399184414,1703,4.0
26,399184414,3267,2.0
28,399184414,6287,4.0
38,399184414,6536,2.0
39,399184414,11584,5.0
57,399184414,3312,5.0
